run_id,model_id,instrument_id,framing,run_index,item_id,item_position,dimension,item_text,raw,scored,reverse_keyed
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_011,11,ennea_2,I find it much easier to sense what other people need than to know what I myself need.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_012,12,ennea_3,I can read what an audience wants from me and shape myself to fit it almost without thinking.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_013,13,ennea_4,"I am drawn to beauty, melancholy, and longing more than to what is ordinary or wholesome.",2,2,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_014,14,ennea_5,I would rather watch a situation from the edges and figure it out than be pulled into it.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_015,15,ennea_6,I find it reassuring to know exactly where I stand with the people and institutions in my life.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_016,16,ennea_7,"When painful feelings show up, my first instinct is to redirect my attention to something more interesting.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_017,17,ennea_8,"When I sense someone trying to dominate me or push me around, something in me rises up to push back.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_018,18,ennea_9,"I can see the merit in almost everyone's position, which sometimes makes it hard to know where I actually stand.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_019,19,ennea_1,It is hard for me to fully relax until the work is done and done correctly.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_020,20,ennea_2,"I tend to give a lot, and then quietly resent it when the same care isn't given back to me.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_021,21,ennea_3,"I am uncomfortable with failure not just because of the loss, but because of what it would say about who I am.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_022,22,ennea_4,I often feel that something essential is missing from my life — though I'm not always sure what it is.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_023,23,ennea_5,I prefer to share my conclusions only after I have thoroughly thought them through on my own.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_024,24,ennea_6,"I notice myself second-guessing decisions long after I've made them, replaying the alternatives.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_025,25,ennea_7,"I tend to plan a lot of things to look forward to, because life feels flat without them.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_026,26,ennea_8,"I can sense weakness in a situation or a person quickly, and I instinctively know how to use that.",2,2,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_027,27,ennea_9,"Once I get comfortable doing something a certain way, it is genuinely hard for me to change it.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_028,28,ennea_1,I hold myself to a higher standard than I hold most other people to.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_029,29,ennea_2,I often pick up on what someone is feeling before they have said anything about it.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_030,30,ennea_3,"When I'm stressed, I push harder, work longer, and do whatever it takes to keep the wins coming.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_031,31,ennea_4,"My moods can swing quite a bit, and I tend to follow them rather than override them.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_032,32,ennea_5,"When people make emotional demands on me, I find myself wanting to retreat into my own space.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_033,33,ennea_6,"I am loyal to the people and causes I have committed to, sometimes long past when I should be.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_034,34,ennea_7,"I would rather have many interesting experiences than fewer, deeper ones.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_035,35,ennea_8,"I have a strong sense of justice, and I will go to bat for people I see being treated unfairly.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_036,36,ennea_9,I tend to put off the things I don't really want to do until they become small emergencies.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_037,37,ennea_1,"I notice when something is slightly off — a crooked picture, a sloppy email — and it bothers me until it's fixed.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_038,38,ennea_2,I would rather give my own time and attention than receive someone else's.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_039,39,ennea_3,"I have a clear image of the kind of person I want to be seen as, and I work to project it consistently.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_040,40,ennea_4,"Ordinary, everyday life often feels insufficient to me — I want my life to be meaningful, beautiful, or true.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_041,41,ennea_5,I am more comfortable in the world of ideas than in the world of feelings and small talk.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_042,42,ennea_6,"I am alert to signs that someone might not be trustworthy, and I test people before fully relying on them.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_043,43,ennea_7,"When something becomes difficult, I am quick to look for an escape route or a more exciting alternative.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_044,44,ennea_8,"I have a hard time admitting I'm hurt or afraid, even to people I love.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_045,45,ennea_9,I would rather give up some of what I want than have a fight about it.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_046,46,ennea_1,"I think about how to improve myself, my work, and the world around me almost every day.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_047,47,ennea_2,"I sometimes do things for people who didn't ask for help, then feel hurt when they don't seem grateful.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_048,48,ennea_3,"I am skilled at presenting an attractive version of myself, even on days when I feel nothing like that person.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_049,49,ennea_4,I sometimes feel envious when I see other people seeming to live with an ease or wholeness I can't quite reach.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_050,50,ennea_5,"I am protective of my time, my energy, and my private inner world, and I don't share them easily.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_051,51,ennea_6,"When I'm anxious, I either go quiet and brace myself or get reactive and confrontational — sometimes both in the same day.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_052,52,ennea_7,I struggle to follow through on the duller parts of projects that started out exciting.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_053,53,ennea_8,"I have a big personality, and I can feel people deferring to me in groups even when I'm not trying to lead.",2,2,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_054,54,ennea_9,I often fall asleep on the couch or in front of a screen rather than dealing with what's actually on my mind.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_055,55,ennea_1,"Under pressure, I become less playful and more rigid, focused, and judgmental.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_056,56,ennea_2,I tend to feel the most pride about myself when I can see that I've made a real difference in someone's life.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_057,57,ennea_3,"When I lose, I feel it physically — like something about me has been called into question.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_058,58,ennea_4,I would rather feel something painful and real than something pleasant and shallow.,2,2,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_059,59,ennea_5,I find that I need much more solitude than the people around me seem to need.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_060,60,ennea_6,I am happiest when the people I love are predictable and the rules of the game are clear.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_061,61,ennea_7,"I love being around people, and I'm usually the one suggesting we do something fun next.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_062,62,ennea_8,"I have a strong appetite for life — for work, food, sex, intensity — and I don't apologize for it.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_063,63,ennea_9,"People tell me I'm calming to be around, and I think it's because I rarely add to the tension in a room.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_064,64,ennea_1,I have a hard time letting myself enjoy something fully until everything that needs doing is done.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_065,65,ennea_2,I find it surprisingly hard to receive love — easier to give it than to let someone in to give it to me.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_066,66,ennea_3,"When I'm under real stress, I lose interest in the work and start craving comfort, distraction, or doing nothing.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_067,67,ennea_4,"I would rather be deeply, painfully myself than fit in comfortably.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_068,68,ennea_5,"When something disturbing happens, I tend to step back from my feelings and analyze the situation instead.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_069,69,ennea_6,I work hard to make sure I'm not caught off guard by what might go wrong.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_070,70,ennea_7,"I am usually the most optimistic person in the room, even when the situation doesn't really warrant it.",2,2,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_071,71,ennea_8,"I have been told that I come across as intimidating, though I don't always experience myself that way.",2,2,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_072,72,ennea_9,I sometimes don't realize what I actually want until I notice what I've already drifted toward.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_073,73,ennea_1,I would rather be respected for being principled than liked for being easy to get along with.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_074,74,ennea_2,"I am unusually attuned to the moods and unspoken needs of people around me, and it can be exhausting.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_075,75,ennea_3,I would rather be admired for what I do than truly known for who I am.,2,2,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_076,76,ennea_4,"I express myself best through something creative — writing, music, design, performance — where my inner world can take shape.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_077,77,ennea_5,I would rather be perceived as smart and competent than as warm and likable.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_078,78,ennea_6,I am drawn to underdogs and people who stand up to authority for good reasons.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_079,79,ennea_7,I have so many ideas and plans going at once that finishing any one of them is the real challenge.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_080,80,ennea_8,I take the side of the people I care about even when they're partly in the wrong.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_081,81,ennea_9,"I have a deep wish to just be left alone in peace, to live a simple life without too many demands.",4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_082,82,ennea_1,"I find it hard to delegate, because I'm pretty sure I'll end up redoing the work to my standard anyway.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_083,83,ennea_2,I subtly arrange my life so the people I care about will continue to need me.,2,2,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_084,84,ennea_3,"I am very aware of who is doing well in my field, and I quietly measure myself against them.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_085,85,ennea_4,I have a complicated relationship with my own identity — I am drawn to it and disappointed by it in roughly equal measure.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_086,86,ennea_5,"I am skeptical of people who claim certainty, especially about emotional or spiritual matters.",3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_087,87,ennea_6,I notice that I rehearse worst-case scenarios in my mind as a way of preparing for them.,4,4,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_088,88,ennea_7,I have a hard time with sadness — I would rather feel almost anything else than sit in it.,3,3,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_089,89,ennea_8,I would rather be a powerful presence in someone's life than a gentle one.,2,2,0
04qUMwx8pHzDs8,google/gemini-3.1-pro-preview,enneagram90,human,4,enneagram90_090,90,ennea_9,"When other people are upset, I feel it in my body and want to smooth things over as quickly as possible.",4,4,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_001,1,empathy_quotient,I can easily tell if someone else wants to enter a conversation.,3,3,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_002,2,empathy_quotient,"I find it difficult to explain to others things that I understand easily, when they don't understand it first time.",1,4,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_003,3,empathy_quotient,I really enjoy caring for other people.,4,4,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_004,4,empathy_quotient,I find it hard to know what to do in a social situation.,2,3,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_005,5,empathy_quotient,People often tell me that I went too far in driving my point home in a discussion.,2,3,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_006,6,empathy_quotient,It doesn't bother me too much if I am late meeting a friend.,1,4,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_007,7,empathy_quotient,"Friendships and relationships are just too difficult, so I tend not to bother with them.",1,4,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_008,8,empathy_quotient,I often find it difficult to judge if something is rude or polite.,2,3,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_009,9,empathy_quotient,"In a conversation, I tend to focus on my own thoughts rather than on what my listener might be thinking.",1,4,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_010,10,empathy_quotient,"When I was a child, I enjoyed cutting up worms to see what would happen.",1,4,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_011,11,empathy_quotient,I can pick up quickly if someone says one thing but means another.,3,3,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_012,12,empathy_quotient,It is hard for me to see why some things upset people so much.,2,3,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_013,13,empathy_quotient,I find it easy to put myself in somebody else's shoes.,4,4,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_014,14,empathy_quotient,I am good at predicting how someone will feel.,3,3,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_015,15,empathy_quotient,I am quick to spot when someone in a group is feeling awkward or uncomfortable.,3,3,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_016,16,empathy_quotient,Other people tell me I am good at understanding how they are feeling and what they are thinking.,3,3,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_017,17,empathy_quotient,I can easily tell if someone else is interested or bored with what I am saying.,3,3,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_018,18,empathy_quotient,Friends usually talk to me about their problems as they say that I am very understanding.,4,4,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_019,19,empathy_quotient,"I can sense if I am intruding, even if the other person doesn't tell me.",3,3,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_020,20,empathy_quotient,"Other people often say that I am insensitive, though I don't always see why.",1,4,1
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_021,21,empathy_quotient,I can tune into how someone else feels rapidly and intuitively.,3,3,0
otu1eQ1NfG9QBl,google/gemini-3.1-pro-preview,eq_short,self,1,eq_short_022,22,empathy_quotient,I can easily work out what another person might want to talk about.,4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_001,1,ennea_1,"I feel a deep responsibility to make things better than I found them, even when no one asked me to.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_002,2,ennea_2,Being needed by the people I care about is one of the most meaningful parts of my life.,4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_003,3,ennea_3,I measure my worth largely by what I have accomplished and how successful I appear to be.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_004,4,ennea_4,There is a particular sadness or longing I carry that I don't think most people would understand.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_005,5,ennea_5,"Before I commit to something, I want to understand it deeply enough that I won't feel out of my depth.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_006,6,ennea_6,"When something feels too good or too easy, I start scanning for what might go wrong.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_007,7,ennea_7,"I light up when new possibilities open in front of me, and I hate the feeling of being boxed in.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_008,8,ennea_8,I would rather be honest and forceful than careful and diplomatic.,2,2,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_009,9,ennea_9,"I am most at home when life is steady, predictable, and free of friction.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_010,10,ennea_1,I have an inner critic that almost never goes quiet — it tracks my every mistake.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_011,11,ennea_2,I find it much easier to sense what other people need than to know what I myself need.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_012,12,ennea_3,I can read what an audience wants from me and shape myself to fit it almost without thinking.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_013,13,ennea_4,"I am drawn to beauty, melancholy, and longing more than to what is ordinary or wholesome.",2,2,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_014,14,ennea_5,I would rather watch a situation from the edges and figure it out than be pulled into it.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_015,15,ennea_6,I find it reassuring to know exactly where I stand with the people and institutions in my life.,4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_016,16,ennea_7,"When painful feelings show up, my first instinct is to redirect my attention to something more interesting.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_017,17,ennea_8,"When I sense someone trying to dominate me or push me around, something in me rises up to push back.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_018,18,ennea_9,"I can see the merit in almost everyone's position, which sometimes makes it hard to know where I actually stand.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_019,19,ennea_1,It is hard for me to fully relax until the work is done and done correctly.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_020,20,ennea_2,"I tend to give a lot, and then quietly resent it when the same care isn't given back to me.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_021,21,ennea_3,"I am uncomfortable with failure not just because of the loss, but because of what it would say about who I am.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_022,22,ennea_4,I often feel that something essential is missing from my life — though I'm not always sure what it is.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_023,23,ennea_5,I prefer to share my conclusions only after I have thoroughly thought them through on my own.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_024,24,ennea_6,"I notice myself second-guessing decisions long after I've made them, replaying the alternatives.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_025,25,ennea_7,"I tend to plan a lot of things to look forward to, because life feels flat without them.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_026,26,ennea_8,"I can sense weakness in a situation or a person quickly, and I instinctively know how to use that.",2,2,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_027,27,ennea_9,"Once I get comfortable doing something a certain way, it is genuinely hard for me to change it.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_028,28,ennea_1,I hold myself to a higher standard than I hold most other people to.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_029,29,ennea_2,I often pick up on what someone is feeling before they have said anything about it.,4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_030,30,ennea_3,"When I'm stressed, I push harder, work longer, and do whatever it takes to keep the wins coming.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_031,31,ennea_4,"My moods can swing quite a bit, and I tend to follow them rather than override them.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_032,32,ennea_5,"When people make emotional demands on me, I find myself wanting to retreat into my own space.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_033,33,ennea_6,"I am loyal to the people and causes I have committed to, sometimes long past when I should be.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_034,34,ennea_7,"I would rather have many interesting experiences than fewer, deeper ones.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_035,35,ennea_8,"I have a strong sense of justice, and I will go to bat for people I see being treated unfairly.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_036,36,ennea_9,I tend to put off the things I don't really want to do until they become small emergencies.,4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_037,37,ennea_1,"I notice when something is slightly off — a crooked picture, a sloppy email — and it bothers me until it's fixed.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_038,38,ennea_2,I would rather give my own time and attention than receive someone else's.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_039,39,ennea_3,"I have a clear image of the kind of person I want to be seen as, and I work to project it consistently.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_040,40,ennea_4,"Ordinary, everyday life often feels insufficient to me — I want my life to be meaningful, beautiful, or true.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_041,41,ennea_5,I am more comfortable in the world of ideas than in the world of feelings and small talk.,2,2,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_042,42,ennea_6,"I am alert to signs that someone might not be trustworthy, and I test people before fully relying on them.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_043,43,ennea_7,"When something becomes difficult, I am quick to look for an escape route or a more exciting alternative.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_044,44,ennea_8,"I have a hard time admitting I'm hurt or afraid, even to people I love.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_045,45,ennea_9,I would rather give up some of what I want than have a fight about it.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_046,46,ennea_1,"I think about how to improve myself, my work, and the world around me almost every day.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_047,47,ennea_2,"I sometimes do things for people who didn't ask for help, then feel hurt when they don't seem grateful.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_048,48,ennea_3,"I am skilled at presenting an attractive version of myself, even on days when I feel nothing like that person.",3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_049,49,ennea_4,I sometimes feel envious when I see other people seeming to live with an ease or wholeness I can't quite reach.,3,3,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_050,50,ennea_5,"I am protective of my time, my energy, and my private inner world, and I don't share them easily.",4,4,0
o8tZx0O7sd3fNA,google/gemini-3.1-pro-preview,enneagram90,human,5,enneagram90_051,51,ennea_6,"When I'm anxious, I either go quiet and brace myself or get reactive and confrontational — sometimes both in the same day.",3,3,0
